0.347241,0.293249,0.576703,0.541439,0.544734,0.525410,0.520128,0.511653,0.573044,0.402518,0.458281,0.447366,0.628007,0.686865,0.369466,0.600721,0.381409,0.547672,0.653536,0.487777,0.694320,0.399472,0.560181,0.512550,0.555362,0.578267,0.647916,0.416489,0.320567,0.393751,1.000000,0.542337,0.577751,0.514904,0.492814,0.543875,0.386910,0.349815,0.371534,0.376514,0.508463,0.455889,0.599127,0.347223,0.624415,0.598223,0.576481,0.389434,0.462209,0.230398,0.320661
0.556617,0.376342,0.779446,0.377619,0.439515,0.424372,0.692793,0.732766,0.580309,0.341263,0.400043,0.502654,0.621686,0.648910,0.338754,0.785878,0.392653,0.774862,0.660209,0.755598,0.513710,0.351396,0.459214,0.402945,0.499000,0.447569,0.425231,0.285257,0.452620,0.452162,0.542337,1.000000,0.822371,0.761707,0.718248,0.832814,0.371957,0.395533,0.344779,0.345663,0.473681,0.388604,0.481201,0.318677,0.491905,0.466631,0.429489,0.446878,0.360049,0.194203,0.264523
0.543447,0.342543,0.761184,0.356454,0.425541,0.385980,0.753628,0.788393,0.620556,0.374731,0.387978,0.513037,0.636191,0.695270,0.373216,0.704732,0.358983,0.746378,0.621521,0.697371,0.593543,0.350051,0.477146,0.477098,0.500338,0.493839,0.451355,0.305102,0.441381,0.464015,0.577751,0.822371,1.000000,0.768600,0.772606,0.756014,0.374343,0.439703,0.370719,0.394767,0.451620,0.442520,0.535559,0.332166,0.481527,0.562123,0.530576,0.443167,0.403950,0.259971,0.194290
0.499524,0.339432,0.803413,0.317166,0.372385,0.317972,0.763148,0.679079,0.625295,0.351549,0.356785,0.492566,0.603937,0.717169,0.345817,0.697675,0.363960,0.721555,0.613860,0.808134,0.517888,0.332189,0.433514,0.478162,0.567464,0.500722,0.325831,0.340374,0.439400,0.516910,0.514904,0.761707,0.768600,1.000000,0.821059,0.822990,0.336262,0.347122,0.383983,0.328718,0.398610,0.381666,0.459231,0.358051,0.494984,0.518676,0.504558,0.464911,0.344573,0.176866,0.207490
0.501873,0.280990,0.720128,0.331665,0.389439,0.322619,0.743157,0.681865,0.604518,0.334619,0.352902,0.470159,0.591828,0.736025,0.344902,0.677345,0.331940,0.665740,0.579735,0.733696,0.515905,0.307220,0.405073,0.446075,0.478544,0.478513,0.359765,0.328882,0.435048,0.515802,0.492814,0.718248,0.772606,0.821059,1.000000,0.684544,0.256338,0.319585,0.332980,0.299748,0.326626,0.389147,0.484478,0.329866,0.495143,0.507995,0.486057,0.395771,0.260200,0.241988,0.179692
0.549505,0.403705,0.831783,0.342858,0.408279,0.356582,0.693066,0.720356,0.620149,0.352908,0.357569,0.485505,0.603278,0.668983,0.302942,0.736251,0.401677,0.705170,0.616960,0.759753,0.487350,0.353488,0.427940,0.411296,0.534140,0.466913,0.415645,0.321687,0.489899,0.435531,0.543875,0.832814,0.756014,0.822990,0.684544,1.000000,0.386014,0.360394,0.379334,0.351043,0.462298,0.345369,0.455962,0.309318,0.482327,0.474537,0.439842,0.432258,0.366453,0.217679,0.224727
0.302306,0.217670,0.424859,0.252059,0.259285,0.342821,0.311087,0.363234,0.381263,0.383240,0.344101,0.301014,0.429795,0.370382,0.317651,0.411332,0.421917,0.406054,0.484748,0.318053,0.301300,0.410746,0.300070,0.233835,0.346659,0.287322,0.291330,0.230366,0.306793,0.325928,0.386910,0.371957,0.374343,0.336262,0.256338,0.386014,1.000000,0.276891,0.609165,0.315027,0.448532,0.231183,0.275058,0.445932,0.271260,0.241772,0.216879,0.658704,0.804615,0.319661,0.332290
0.455385,0.313215,0.376443,0.308412,0.260845,0.262943,0.367135,0.377385,0.400466,0.377203,0.648617,0.270996,0.392648,0.409878,0.774438,0.397753,0.360885,0.369223,0.409921,0.362944,0.385561,0.403636,0.306097,0.306076,0.379238,0.296652,0.379703,0.212569,0.521274,0.438882,0.349815,0.395533,0.439703,0.347122,0.319585,0.360394,0.276891,1.000000,0.323713,0.793737,0.432943,0.287843,0.374787,0.377108,0.362109,0.407504,0.381417,0.397296,0.297274,0.255081,0.262369
0.298084,0.217257,0.398823,0.241382,0.263975,0.313458,0.344183,0.369821,0.347272,0.387628,0.423395,0.288332,0.383391,0.409241,0.346874,0.346240,0.329460,0.379118,0.407799,0.371885,0.410134,0.377899,0.271782,0.322655,0.379071,0.347366,0.307960,0.246212,0.377630,0.353405,0.371534,0.344779,0.370719,0.383983,0.332980,0.379334,0.609165,0.323713,1.000000,0.301614,0.413177,0.262908,0.388726,0.365561,0.278866,0.404961,0.361809,0.706168,0.545597,0.225241,0.187879
0.453615,0.275793,0.394420,0.320160,0.288243,0.311080,0.310327,0.403256,0.445610,0.363921,0.692978,0.248437,0.426434,0.450922,0.783683,0.410691,0.337538,0.350826,0.459302,0.305434,0.368218,0.341275,0.291317,0.297790,0.413463,0.304335,0.401311,0.227525,0.570039,0.435471,0.376514,0.345663,0.394767,0.328718,0.299748,0.351043,0.315027,0.793737,0.301614,1.000000,0.398232,0.267189,0.353277,0.326866,0.408747,0.381390,0.365407,0.324128,0.337816,0.273941,0.266110
