id,mem:c0,mem:c1,mem:c2,mem:c3,mem:c4,mem:c5,mem:c6,mem:c7,mem:c8,mem:c9,mem:c10,mem:c11,mem:c12,mem:c13,mem:c14,mem:c15,mem:c16,mem:c17,mem:c18,mem:c19,mem:c20,mem:c21,mem:c22,mem:c23,mem:c24,mem:c25,mem:c26,mem:c27,mem:c28,cur:obj184@view_00023,cur:obj185@view_00023,cur:obj186@view_00023,cur:obj187@view_00023,cur:obj188@view_00023,cur:obj189@view_00023,cur:obj190@view_00023,cur:obj191@view_00023,cur:obj192@view_00023,cur:obj193@view_00023,cur:obj194@view_00023,cur:obj195@view_00023,cur:obj196@view_00023,cur:obj197@view_00023,cur:obj198@view_00023
mem:c26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.497185,0.388373,0.000000,0.364607,0.657225,0.529633,0.000000,0.776385,0.615663,0.595229,0.456578,0.576090,0.492096,0.353334,0.713071
mem:c27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.484998,0.000000,0.000000,0.000000,0.423041,0.000000,0.000000,0.467877,0.418491,0.356601,0.000000,0.000000,0.000000,0.000000,0.414994
mem:c28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.391651,0.512499,0.000000,0.000000,0.376202,0.398626,0.364704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj184@view_00023,0.000000,0.383801,0.000000,0.407379,0.429599,0.000000,0.000000,0.000000,0.884423,0.365219,0.457556,0.000000,0.516690,0.556826,0.000000,0.476071,0.413011,0.354983,0.000000,0.000000,0.512422,0.452787,0.508584,0.000000,0.000000,0.000000,0.497185,0.484998,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj185@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.801661,0.402955,0.000000,0.000000,0.000000,0.000000,0.350618,0.401457,0.000000,0.000000,0.000000,0.000000,0.527132,0.000000,0.000000,0.000000,0.000000,0.671578,0.000000,0.000000,0.388373,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj186@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.398284,0.722727,0.000000,0.000000,0.391651,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj187@view_00023,0.000000,0.000000,0.000000,0.399262,0.000000,0.628214,0.000000,0.401725,0.000000,0.474946,0.430889,0.374730,0.453914,0.380199,0.508218,0.540181,0.477533,0.434845,0.418512,0.442448,0.000000,0.000000,0.405938,0.000000,0.000000,0.000000,0.364607,0.000000,0.512499,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj188@view_00023,0.000000,0.000000,0.000000,0.639517,0.718662,0.360120,0.000000,0.000000,0.454646,0.575587,0.811801,0.000000,0.915977,0.668660,0.601514,0.700912,0.545215,0.677236,0.000000,0.646243,0.578457,0.475159,0.721928,0.394421,0.000000,0.000000,0.657225,0.423041,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj189@view_00023,0.000000,0.000000,0.000000,0.533467,0.570574,0.000000,0.000000,0.000000,0.493833,0.500834,0.607430,0.000000,0.774241,0.849032,0.500511,0.532889,0.471488,0.612239,0.000000,0.547045,0.592644,0.365957,0.736643,0.410317,0.000000,0.000000,0.529633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj190@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.396711,0.803954,0.000000,0.000000,0.376202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj191@view_00023,0.000000,0.000000,0.000000,0.507322,0.601845,0.375919,0.000000,0.000000,0.421586,0.599503,0.648118,0.000000,0.712361,0.610508,0.608282,0.727495,0.659711,0.580632,0.000000,0.514613,0.512919,0.487643,0.601398,0.361162,0.000000,0.000000,0.776385,0.467877,0.398626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj192@view_00023,0.000000,0.000000,0.000000,0.594863,0.646471,0.000000,0.000000,0.000000,0.425187,0.551278,0.757615,0.000000,0.794127,0.570989,0.569169,0.645533,0.516665,0.637655,0.000000,0.604942,0.471893,0.420372,0.588226,0.000000,0.000000,0.000000,0.615663,0.418491,0.364704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj193@view_00023,0.000000,0.000000,0.000000,0.588137,0.616994,0.000000,0.000000,0.000000,0.491898,0.538205,0.706263,0.000000,0.824150,0.704145,0.599790,0.593051,0.507000,0.628600,0.000000,0.583665,0.551472,0.453880,0.678927,0.000000,0.000000,0.000000,0.595229,0.356601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
cur:obj194@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.418629,0.742011,0.416297,0.000000,0.416057,0.000000,0.000000,0.375670,0.389531,0.000000,0.400803,0.389510,0.000000,0.518951,0.000000,0.000000,0.000000,0.381203,0.674277,0.000000,0.000000,0.456578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
cur:obj195@view_00023,0.000000,0.000000,0.000000,0.563841,0.602517,0.359310,0.361047,0.000000,0.545094,0.492317,0.575143,0.000000,0.703055,0.889986,0.491154,0.511392,0.572687,0.581588,0.000000,0.539649,0.682151,0.000000,0.707344,0.433038,0.000000,0.000000,0.576090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
cur:obj196@view_00023,0.000000,0.000000,0.000000,0.585603,0.537679,0.000000,0.357428,0.000000,0.525973,0.489508,0.621206,0.000000,0.727394,0.839343,0.538227,0.515864,0.465902,0.580996,0.000000,0.533464,0.582067,0.354227,0.706034,0.369237,0.000000,0.000000,0.492096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
cur:obj197@view_00023,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.685497,0.422419,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359667,0.000000,0.000000,0.474701,0.000000,0.000000,0.000000,0.000000,0.777525,0.000000,0.000000,0.353334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
cur:obj198@view_00023,0.000000,0.000000,0.000000,0.637328,0.739009,0.367710,0.000000,0.000000,0.524563,0.538589,0.728879,0.000000,0.836122,0.713957,0.558811,0.651221,0.598790,0.632184,0.000000,0.606752,0.694492,0.489184,0.709163,0.370851,0.000000,0.000000,0.713071,0.414994,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
